news_id,date,stock,name,sector,language,event_type,true_label,pred_label,score,confidence,prob_pos,prob_neg,prob_neu
N001122,2014-08-08,UNILEVER,Unilever Consumer Care,Consumer,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000621,2025-12-13,ACI,ACI Limited,Pharma,en,macro,negative,negative,-0.853786788880825,0.920520544052124,0.06673375517129898,0.920520544052124,0.01274567935615778
N000718,2020-02-13,GP,Grameenphone Limited,Telecom,en,macro,negative,negative,-0.9147068783640862,0.9505194425582886,0.03581256419420242,0.9505194425582886,0.013668036088347435
N001223,2013-04-02,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,expansion,negative,negative,-0.958512157201767,0.9666165709495544,0.008104413747787476,0.9666165709495544,0.025279004126787186
N001411,2022-09-12,CUSTOMERS,Customer's Care PLC,Services,en,expansion,neutral,neutral,0.028141478076577187,0.9285961389541626,0.04977268725633621,0.021631209179759026,0.9285961389541626
N000321,2016-04-22,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,macro,neutral,positive,0.28370869159698486,0.43386465311050415,0.43386465311050415,0.1501559615135193,0.41597938537597656
N000581,2016-09-02,RENATA,Renata Limited,Pharma,en,dividend,positive,neutral,0.30520292930305004,0.65078204870224,0.3272104561328888,0.022007526829838753,0.65078204870224
N000480,2023-05-22,SIBL,Social Islami Bank Limited,Bank,en,regulatory,positive,positive,0.7229285296052694,0.7394276261329651,0.7394276261329651,0.016499096527695656,0.2440733164548874
N000080,2024-02-16,BRACBANK,BRAC Bank Limited,Bank,en,regulatory,positive,positive,0.7310780249536037,0.7469235062599182,0.7469235062599182,0.01584548130631447,0.23723100125789642
N001128,2012-08-15,UNILEVER,Unilever Consumer Care,Consumer,en,expansion,positive,positive,0.6370009258389473,0.6480618119239807,0.6480618119239807,0.011060886085033417,0.3408772349357605
N000402,2025-05-12,PRIMEBANK,Prime Bank Limited,Bank,en,expansion,negative,negative,-0.9456140631809831,0.9552660584449768,0.00965199526399374,0.9552660584449768,0.035081930458545685
N000600,2023-11-13,RENATA,Renata Limited,Pharma,en,regulatory,neutral,neutral,0.08520336262881756,0.8759889006614685,0.1046072393655777,0.01940387673676014,0.8759889006614685
N000885,2022-12-02,POWERGRID,Power Grid Company of Bangladesh,Power,en,earnings,negative,negative,-0.9666455388069153,0.9761320948600769,0.009486556053161621,0.9761320948600769,0.014381296001374722
N000882,2016-09-26,POWERGRID,Power Grid Company of Bangladesh,Power,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000217,2024-03-14,EBL,Eastern Bank PLC,Bank,en,earnings,positive,positive,0.9340148344635963,0.9570598006248474,0.9570598006248474,0.023044966161251068,0.019895218312740326
N000129,2026-08-07,DBBL,Dutch-Bangla Bank PLC,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000962,2019-04-15,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,macro,positive,positive,0.932915223762393,0.9537345170974731,0.9537345170974731,0.020819293335080147,0.025446249172091484
N001376,2024-07-23,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001080,2015-08-21,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000161,2020-04-01,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000533,2011-11-25,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,regulatory,positive,positive,0.8173902714625001,0.8315179347991943,0.8315179347991943,0.01412766333669424,0.15435445308685303
N001036,2017-11-17,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,expansion,negative,negative,-0.9276438690721989,0.9408841729164124,0.013240303844213486,0.9408841729164124,0.04587553068995476
N000314,2023-08-10,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000514,2012-08-08,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9222413208335638,0.9325385093688965,0.01029718853533268,0.9325385093688965,0.057164307683706284
N000265,2012-03-22,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,macro,neutral,positive,0.2782766819000244,0.4308883249759674,0.4308883249759674,0.152611643075943,0.4164999723434448
N000944,2011-03-28,SUMITPOWER,Summit Power International,Power,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000434,2018-02-06,PRIMEBANK,Prime Bank Limited,Bank,en,expansion,positive,positive,0.710414532572031,0.7205283641815186,0.7205283641815186,0.010113831609487534,0.269357830286026
N000406,2015-03-11,PRIMEBANK,Prime Bank Limited,Bank,en,earnings,neutral,neutral,0.0095180943608284,0.9505957365036011,0.02946116402745247,0.01994306966662407,0.9505957365036011
N001117,2012-12-16,UNILEVER,Unilever Consumer Care,Consumer,en,expansion,positive,positive,0.7908187238499522,0.7997092604637146,0.7997092604637146,0.008890536613762379,0.19140012562274933
N000165,2016-06-12,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000928,2021-07-30,SUMITPOWER,Summit Power International,Power,en,macro,positive,positive,0.9322389867156744,0.9540681838989258,0.9540681838989258,0.02182919718325138,0.024102671071887016
N000178,2024-06-28,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000033,2014-10-22,BANKASIA,Bank Asia Limited,Bank,bn,regulatory,positive,negative,-1.0,1.0,0.0,1.0,0.0
N001318,2019-12-05,TITASGAS,Titas Gas Transmission,Gas,en,dividend,positive,positive,0.8817736208438873,0.8950099945068359,0.8950099945068359,0.013236373662948608,0.09175360947847366
N001460,2016-06-16,DSEX,DSE Broad Index,Index,en,macro,negative,negative,-0.9122694358229637,0.9493582248687744,0.0370887890458107,0.9493582248687744,0.013552901335060596
N000114,2012-02-02,DBBL,Dutch-Bangla Bank PLC,Bank,en,expansion,positive,positive,0.7948124632239342,0.805255115032196,0.805255115032196,0.010442651808261871,0.18430224061012268
N000653,2025-06-08,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001524,2014-03-07,DSEX,DSE Broad Index,Index,en,macro,positive,positive,0.9323656521737576,0.9540231227874756,0.9540231227874756,0.021657470613718033,0.024319440126419067
N001330,2015-04-19,TITASGAS,Titas Gas Transmission,Gas,en,regulatory,neutral,neutral,0.1086836326867342,0.8558944463729858,0.1263945996761322,0.017710966989398003,0.8558944463729858
N001197,2017-02-03,BATBC,British American Tobacco Bangladesh,Tobacco,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000422,2019-10-21,PRIMEBANK,Prime Bank Limited,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001157,2016-11-23,BATBC,British American Tobacco Bangladesh,Tobacco,en,dividend,positive,neutral,0.30954793468117714,0.6568207144737244,0.32636359333992004,0.016815658658742905,0.6568207144737244
N000307,2016-10-14,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,earnings,neutral,neutral,0.008174842223525047,0.9504116773605347,0.028881601989269257,0.02070675976574421,0.9504116773605347
N000541,2018-11-21,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,regulatory,positive,negative,-1.0,1.0,0.0,1.0,0.0
N000144,2022-05-04,DBBL,Dutch-Bangla Bank PLC,Bank,en,earnings,negative,negative,-0.96500682272017,0.975437343120575,0.01043052040040493,0.975437343120575,0.014132128097116947
N000482,2019-03-26,SIBL,Social Islami Bank Limited,Bank,en,earnings,negative,negative,-0.9661083687096834,0.9755868315696716,0.009478462859988213,0.9755868315696716,0.014934671111404896
N001039,2025-08-08,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000656,2020-03-30,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,expansion,negative,negative,-0.9553291769698262,0.9637640118598938,0.008434834890067577,0.9637640118598938,0.02780105359852314
N000427,2012-05-22,PRIMEBANK,Prime Bank Limited,Bank,en,earnings,positive,positive,0.9384407550096512,0.9597031474113464,0.9597031474113464,0.02126239240169525,0.019034406170248985
N000741,2024-11-11,GP,Grameenphone Limited,Telecom,en,dividend,neutral,neutral,0.061850895173847675,0.912067711353302,0.07489156723022461,0.013040672056376934,0.912067711353302
N000646,2011-01-28,ACI,ACI Limited,Pharma,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000251,2010-05-28,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,dividend,positive,positive,0.772205226123333,0.7904406785964966,0.7904406785964966,0.018235452473163605,0.1913238912820816
N001398,2023-09-13,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001326,2022-05-18,TITASGAS,Titas Gas Transmission,Gas,en,expansion,neutral,neutral,0.039420198649168015,0.9249305725097656,0.05724480748176575,0.017824608832597733,0.9249305725097656
N000924,2011-06-24,SUMITPOWER,Summit Power International,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000756,2026-04-30,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,macro,negative,negative,-0.40451377630233765,0.6929753422737122,0.2884615659713745,0.6929753422737122,0.018563073128461838
N000031,2015-02-27,BANKASIA,Bank Asia Limited,Bank,en,earnings,positive,positive,0.9376513827592134,0.9586842656135559,0.9586842656135559,0.02103288285434246,0.020282942801713943
N000162,2013-06-18,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,earnings,negative,positive,1.0,1.0,1.0,0.0,0.0
N000489,2022-12-16,SIBL,Social Islami Bank Limited,Bank,en,scandal,negative,negative,-0.9522901335731149,0.9672448635101318,0.014954729937016964,0.9672448635101318,0.017800426110625267
N001356,2013-06-17,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000955,2014-05-05,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000056,2019-08-05,BRACBANK,BRAC Bank Limited,Bank,bn,regulatory,positive,positive,1.0,1.0,1.0,0.0,0.0
N000978,2022-04-28,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,expansion,negative,negative,-0.9365784116089344,0.9483047723770142,0.011726360768079758,0.9483047723770142,0.03996893763542175
N000755,2015-10-17,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000027,2021-12-10,BANKASIA,Bank Asia Limited,Bank,en,dividend,neutral,neutral,0.05564387980848551,0.9188451766967773,0.06839936971664429,0.01275548990815878,0.9188451766967773
N001342,2019-06-18,TITASGAS,Titas Gas Transmission,Gas,en,earnings,negative,negative,-0.9661890370771289,0.9758011102676392,0.009612073190510273,0.9758011102676392,0.01458677276968956
N001150,2025-05-13,UNILEVER,Unilever Consumer Care,Consumer,en,expansion,negative,negative,-0.9577295947819948,0.9660121202468872,0.008282525464892387,0.9660121202468872,0.025705350562930107
N000920,2015-03-06,SUMITPOWER,Summit Power International,Power,en,expansion,positive,positive,0.5606909655034542,0.5725269913673401,0.5725269913673401,0.01183602586388588,0.4156370162963867
N001551,2012-08-03,DSEX,DSE Broad Index,Index,en,expansion,positive,positive,0.5405529085546732,0.5551596283912659,0.5551596283912659,0.014606719836592674,0.4302336871623993
N001443,2025-08-27,CUSTOMERS,Customer's Care PLC,Services,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000676,2018-02-24,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000839,2021-12-31,ROBI,Robi Axiata Limited,Telecom,en,earnings,positive,positive,0.9390416424721479,0.9592869877815247,0.9592869877815247,0.020245345309376717,0.020467646420001984
N000249,2025-11-24,EBL,Eastern Bank PLC,Bank,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000603,2021-01-10,ACI,ACI Limited,Pharma,en,macro,positive,positive,0.9323047269135714,0.9540272355079651,0.9540272355079651,0.02172250859439373,0.024250222370028496
N000794,2016-01-14,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001537,2024-10-11,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9513188870623708,0.9658219814300537,0.014503094367682934,0.9658219814300537,0.01967490091919899
N000472,2014-12-12,SIBL,Social Islami Bank Limited,Bank,en,expansion,positive,positive,0.7781556136906147,0.7872380018234253,0.7872380018234253,0.009082388132810593,0.20367954671382904
N000821,2025-09-19,ROBI,Robi Axiata Limited,Telecom,en,macro,positive,positive,0.93220847658813,0.9539912343025208,0.9539912343025208,0.021782757714390755,0.024225926026701927
N001153,2021-04-16,BATBC,British American Tobacco Bangladesh,Tobacco,en,dividend,positive,positive,0.8850439991801977,0.898338258266449,0.898338258266449,0.013294259086251259,0.08836741000413895
N000668,2015-07-30,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,scandal,negative,negative,-0.954596595838666,0.9677532315254211,0.01315663568675518,0.9677532315254211,0.019090168178081512
N000358,2016-08-12,NCCBANK,National Credit & Commerce Bank,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000062,2026-06-27,BRACBANK,BRAC Bank Limited,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001328,2021-04-30,TITASGAS,Titas Gas Transmission,Gas,en,earnings,negative,negative,-0.9661800237372518,0.9758056402206421,0.009625616483390331,0.9758056402206421,0.014568649232387543
N001151,2017-11-20,BATBC,British American Tobacco Bangladesh,Tobacco,en,dividend,positive,neutral,0.2209053337574005,0.7415999174118042,0.23965272307395935,0.018747389316558838,0.7415999174118042
N000945,2024-12-17,SUMITPOWER,Summit Power International,Power,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000572,2011-12-28,RENATA,Renata Limited,Pharma,en,macro,neutral,positive,0.2886551022529602,0.4415763020515442,0.4415763020515442,0.15292119979858398,0.4055025279521942
N001057,2026-02-22,MARICO,Marico Bangladesh Limited,Consumer,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000018,2018-12-14,BANKASIA,Bank Asia Limited,Bank,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000788,2022-08-19,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000786,2022-07-13,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001077,2022-02-08,MARICO,Marico Bangladesh Limited,Consumer,en,regulatory,positive,positive,0.780798003077507,0.7987675666809082,0.7987675666809082,0.017969563603401184,0.1832628846168518
N001407,2016-12-02,CUSTOMERS,Customer's Care PLC,Services,en,expansion,negative,negative,-0.9411201709881425,0.9528592824935913,0.011739111505448818,0.9528592824935913,0.03540162742137909
N001060,2024-08-30,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000815,2018-07-19,ROBI,Robi Axiata Limited,Telecom,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000635,2014-09-12,ACI,ACI Limited,Pharma,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000946,2011-02-04,SUMITPOWER,Summit Power International,Power,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001560,2025-10-17,DSEX,DSE Broad Index,Index,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001177,2024-06-10,BATBC,British American Tobacco Bangladesh,Tobacco,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000934,2017-04-07,SUMITPOWER,Summit Power International,Power,en,macro,positive,positive,0.9333463031798601,0.9539492726325989,0.9539492726325989,0.020602969452738762,0.025447815656661987
N000681,2014-04-11,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,macro,negative,negative,-0.45124733448028564,0.7164902687072754,0.26524293422698975,0.7164902687072754,0.01826678030192852
N001065,2019-07-24,MARICO,Marico Bangladesh Limited,Consumer,en,expansion,neutral,neutral,0.031966181471943855,0.9270883798599243,0.05243890732526779,0.020472725853323936,0.9270883798599243
N000550,2013-05-02,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,neutral,neutral,0.004029722884297371,0.9516099095344543,0.02620992623269558,0.02218020334839821,0.9516099095344543
N000894,2019-04-12,POWERGRID,Power Grid Company of Bangladesh,Power,en,scandal,negative,negative,-0.9191746255382895,0.9306057691574097,0.011431143619120121,0.9306057691574097,0.0579630471765995
N000505,2011-03-24,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,dividend,negative,negative,-0.9613266689702868,0.9715681672096252,0.010241498239338398,0.9715681672096252,0.01819036714732647
N000852,2017-08-04,POWERGRID,Power Grid Company of Bangladesh,Power,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001372,2025-11-14,JAMUNAOIL,Jamuna Oil Company,Fuel,en,dividend,neutral,neutral,0.07524869218468666,0.900188684463501,0.0875299870967865,0.012281294912099838,0.900188684463501
N000510,2019-01-09,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,neutral,neutral,0.004029722884297371,0.9516099095344543,0.02620992623269558,0.02218020334839821,0.9516099095344543
N000827,2013-01-11,ROBI,Robi Axiata Limited,Telecom,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000936,2021-06-23,SUMITPOWER,Summit Power International,Power,en,regulatory,positive,positive,0.6204008888453245,0.6511169672012329,0.6511169672012329,0.030716078355908394,0.31816697120666504
N000393,2023-07-11,NCCBANK,National Credit & Commerce Bank,Bank,en,earnings,positive,positive,0.9327531531453133,0.9565163254737854,0.9565163254737854,0.023763172328472137,0.019720464944839478
N000902,2011-05-06,SUMITPOWER,Summit Power International,Power,en,macro,neutral,positive,0.28990741074085236,0.4412231147289276,0.4412231147289276,0.15131570398807526,0.40746110677719116
N000142,2017-06-23,DBBL,Dutch-Bangla Bank PLC,Bank,en,expansion,neutral,neutral,0.04216744005680084,0.9184672236442566,0.061850111931562424,0.01968267187476158,0.9184672236442566
N000884,2025-06-20,POWERGRID,Power Grid Company of Bangladesh,Power,en,macro,neutral,positive,0.40745341777801514,0.5828209519386292,0.5828209519386292,0.175367534160614,0.24181154370307922
N000965,2013-09-20,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000424,2017-12-22,PRIMEBANK,Prime Bank Limited,Bank,en,scandal,negative,negative,-0.9233137043192983,0.9331042170524597,0.00979051273316145,0.9331042170524597,0.0571051687002182
N000493,2024-11-26,SIBL,Social Islami Bank Limited,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000435,2013-01-14,PRIMEBANK,Prime Bank Limited,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000896,2023-10-28,POWERGRID,Power Grid Company of Bangladesh,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001548,2024-03-18,DSEX,DSE Broad Index,Index,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000685,2013-12-20,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,dividend,neutral,neutral,0.08146934397518635,0.8945767283439636,0.0934462919831276,0.011976948007941246,0.8945767283439636
N000687,2023-08-29,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N001019,2024-01-02,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,earnings,negative,negative,-0.9651705641299486,0.9755234122276306,0.010352848097682,0.9755234122276306,0.014123687520623207
N001273,2020-09-07,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001393,2023-04-17,JAMUNAOIL,Jamuna Oil Company,Fuel,en,macro,negative,negative,-0.9121394269168377,0.949264645576477,0.03712521865963936,0.949264645576477,0.013610106892883778
N000093,2020-06-25,BRACBANK,BRAC Bank Limited,Bank,en,dividend,neutral,neutral,0.05179035943001509,0.921055793762207,0.06536726653575897,0.013576907105743885,0.921055793762207
N000149,2010-04-23,DBBL,Dutch-Bangla Bank PLC,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
